ax,ay,az,gx,gy,gz,id
1.03729,-2.11645,9.62273,21.085,0.657296,-0.159027,3
1.03968,-1.97886,9.6993,17.34,0.394797,0.313472,3
1.04447,-1.88435,9.71485,11.7138,0.263547,0.78597,3
1.05164,-1.92622,9.66819,4.94133,-0.208951,1.22347,3
1.08395,-2.50409,9.70528,-5.05115,-0.646451,1.83597,3
1.09591,-2.67398,9.68973,-3.80865,-0.7252,1.80097,3
1.08873,-2.7338,9.68853,-0.877407,-0.5852,1.74847,3
1.07916,-2.65244,9.70528,2.62258,-0.59395,1.66972,3
1.07916,-2.56032,9.6981,5.36133,-0.558951,1.66972,3
1.066,-2.53878,9.71246,7.30382,-0.340201,1.62597,3
1.07079,-2.61775,9.69332,9.91131,-0.0427017,1.60847,3
1.06361,-2.57826,9.70887,12.1338,0.202297,1.33722,3
1.03848,-2.55793,9.71366,14.2338,0.429797,1.10097,3
1.04686,-2.45025,9.69093,15.8613,0.937295,0.81222,3
1.03131,-2.16909,9.6993,11.7051,0.893545,0.269722,3
1.01456,-2.17148,9.68375,8.68632,0.841046,0.103472,3
1.00977,-2.1655,9.68375,5.19508,0.639796,0.00722265,3
1.02293,-2.23489,9.67776,2.25508,0.263547,-0.00152731,3
1.03131,-2.2983,9.6993,0.741338,0.0972977,-0.0190272,3
1.05284,-2.30429,9.72682,0.671338,0.106048,-0.0540272,3
1.07198,-2.30309,9.75434,1.44134,0.132298,-0.150277,3
1.07797,-2.31745,9.76031,2.70133,0.176048,-0.220277,3
1.07079,-2.27916,9.7675,3.87383,0.394797,-0.342777,3
1.08155,-2.24566,9.74955,5.02008,0.359797,-0.447776,3
1.066,-2.1009,9.74596,6.50757,0.666046,-0.299026,3
1.066,-2.06022,9.74476,5.79882,0.744796,-0.299026,3
1.05404,-2.05304,9.73878,4.58258,0.648546,-0.369026,3
1.04686,-2.05783,9.73998,2.84133,0.298547,-0.369026,3
1.02891,-2.05783,9.73759,1.19634,0.0972977,-0.299026,3
1.03489,-2.07697,9.74117,0.0763402,0.00104809,-0.150277,3
1.02173,-2.11406,9.74716,-0.273659,0.132298,0.0159726,3
1.0325,-2.16431,9.75314,-0.256159,0.0272975,0.0947224,3
1.0337,-2.15713,9.74476,0.12884,0.0272975,0.155972,3
1.03609,-2.12483,9.75075,0.548839,-0.095202,0.252222,3
1.05164,-2.12243,9.79023,0.540089,0.184798,0.409721,3
1.05523,-2.1332,9.79621,0.19884,0.228548,0.383472,3
1.04447,-2.14516,9.7675,-0.0111594,0.298547,0.409721,3
1.04207,-2.1344,9.75194,-0.247409,0.237298,0.278472,3
1.0337,-2.17627,9.75434,-0.369909,0.167298,0.208472,3
1.02652,-2.21216,9.7651,-0.641158,0.018548,0.138472,3
1.03729,-2.22652,9.78424,-0.632408,-0.103952,0.217222,3
1.05164,-2.19422,9.76271,-0.361158,-0.147702,0.243472,3
1.03968,-2.199,9.73639,-0.0374093,-0.261451,0.234722,3
1.03609,-2.20857,9.71844,0.37384,-0.375201,0.252222,3
1.03489,-2.10209,9.70768,0.732589,-0.00770235,0.234722,3
1.04088,-2.09611,9.72323,0.23384,0.193548,0.252222,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
1.0337,-2.0315,9.73519,26.1863,3.24729,0.190972,3
1.00379,-1.82453,9.81775,28.3038,3.67604,0.278472,3
0.9332,-1.74078,9.85723,27.7525,3.53604,0.120972,3
0.940379,-1.58883,9.86321,26.0288,3.35229,0.0422225,3
0.945164,-1.56012,9.87398,24.27,3.49229,0.182222,3
0.943968,-1.74317,9.89072,23.815,3.63229,0.418471,3
0.912861,-1.80658,9.89312,23.92,3.50979,-0.0715271,3
0.942772,-1.67139,9.87637,24.8213,2.75729,-0.447776,3
0.923629,-1.066,9.88115,17.97,0.666046,-0.867775,3
0.987039,-0.748953,9.88594,8.31882,-0.48895,-0.894025,3
0.930808,-0.18664,9.97567,-8.53364,-1.95895,-1.62027,3
0.898504,0.612562,10.0941,-37.0061,-4.48769,-2.61777,3
0.814755,1.49671,10.1791,-82.1822,-8.86268,-4.35901,3
0.833898,1.8341,10.1228,-139.188,-14.6027,-5.23401,3
0.850648,1.2347,10.0092,-198.364,-19.9226,-5.29526,3
0.80638,0.0502492,9.82732,-251.267,-24.4551,-4.21026,3
0.965504,-1.47996,9.51027,-284.394,-29.3464,-3.18652,3
1.20957,-3.16092,9.09152,-288.165,-33.0388,-1.81277,3
1.46321,-6.23808,8.44067,-282.206,-33.4414,1.24972,3
1.45005,-6.48215,8.2002,-261.39,-33.0564,1.44222,3
1.41775,-7.07198,7.92024,-231.938,-31.2364,1.39847,3
1.33998,-7.45244,7.61396,-200.316,-28.6901,1.28472,3
1.39382,-7.7001,7.267,-167.319,-26.1964,0.82097,3
1.44526,-7.82333,6.91525,-134.656,-23.1776,-0.0452772,3
1.50149,-8.01595,6.66759,-101.047,-19.7914,-0.841525,3
1.62712,-8.37966,6.47138,-64.9885,-14.9352,-1.47152,3
1.69412,-8.99581,6.24885,-20.1273,-6.84143,-1.34902,3
1.77667,-9.33559,6.03589,28.3388,-0.6552,-0.876525,3
1.84008,-9.02811,5.64945,208.019,15.3398,2.05472,3
1.7671,-7.64985,5.89232,255.995,19.2772,2.30847,3
1.71685,-6.13998,6.1998,283.033,24.2647,3.34096,3
1.65344,-4.7677,6.61615,285.203,29.3835,4.50471,3
1.60678,-3.81176,7.1988,285.203,34.0559,5.35346,3
1.51466,-3.08076,7.91784,285.203,38.3172,5.6247,3
1.36152,-1.88913,8.7003,285.203,40.0234,5.28346,3
1.21675,-0.489332,9.50907,280.88,38.5797,4.16346,3
1.03848,1.46201,10.5308,234.007,33.9159,1.79222,3
0.888933,3.22433,11.2905,144.748,25.5597,-1.25277,3
0.83988,2.09611,10.7342,-148.831,-3.65644,-6.17026,3
0.943968,-0.497707,10.5751,-214.482,-12.5464,-6.31026,3
0.929611,-2.39043,10.337,-253.2,-19.7651,-6.78276,3
0.978664,-4.33699,9.96849,-262.257,-24.7964,-6.62526,3
1.07079,-5.665,9.64905,-246.865,-26.8001,-6.24901,3
1.0672,-6.06819,9.45045,-218.822,-27.1326,-6.42401,3
1.10548,-6.18903,9.09631,-184.268,-26.3539,-6.27526,3
1.11625,-5.75832,8.88335,-155.131,-25.6364,-6.41526,3
1.17368,-5.18524,8.53998,-133.859,-25.0851,-6.44151,3
1.21555,-4.55832,8.32223,-122.178,-24.3239,-4.97151,3
1.50269,-4.7665,7.39621,-145.208,-23.6414,0.365972,3
1.63071,-5.90189,7.10668,-143.782,-21.3664,1.92347,3
1.71446,-7.05284,6.89252,-131.786,-18.3739,2.53596,3
1.72403,-7.82093,6.74297,-109.027,-14.6727,2.72847,3
1.82692,-8.49332,6.61974,-77.4222,-10.3677,2.59721,3
1.88674,-10.069,6.3649,-25.1936,-1.29395,2.42222,3
1.94656,-11.7631,5.85882,53.8187,9.64352,3.24471,3
1.97886,-11.8959,5.58843,142.237,15.0598,4.00596,3
1.99322,-10.7988,5.6339,222.877,18.2797,2.22972,3
1.89272,-9.06879,5.95454,278.334,21.701,0.759721,3
1.64865,-2.96471,7.04207,285.203,38.3959,1.42472,3
1.3998,-1.35673,7.82453,285.203,42.1847,1.65222,3
1.18205,0.637687,8.98744,285.203,41.0559,0.00722265,3
0.991824,3.19681,10.4877,276.191,35.4384,-4.15776,3
0.820738,5.07039,11.2833,192.69,27.966,-7.929,3
0.654437,4.92801,11.062,72.6924,20.5722,-7.929,3
0.717846,3.40618,10.3394,-30.8548,12.8548,-6.66026,3
0.744167,1.36391,10.2221,-108.8,4.51604,-6.38026,3
0.775274,-0.599402,10.2652,-157.904,-3.35894,-7.11526,3
0.916451,-2.75892,10.2616,-174.809,-8.33768,-7.09776,3
1.04925,-5.70209,9.95174,-70.7547,-7.90018,-3.11652,3
1.13539,-5.3336,9.76869,-12.9436,-5.78269,-1.62902,3
1.09232,-4.6995,9.69212,39.1712,-3.71769,-0.745275,3
1.08634,-3.82493,9.41814,82.2036,-0.6902,0.225972,3
1.14138,-2.58903,9.25304,110.046,2.19729,1.58222,3
1.12941,-1.62592,9.25184,120.607,3.43104,2.92971,3
1.10309,-0.945164,9.28056,116.18,3.64104,4.14596,3
1.11266,-0.484546,9.38345,99.8961,3.64104,4.89846,3
1.09113,-0.175872,9.51386,75.6674,3.62354,5.20471,3
1.06481,-0.120837,9.62512,45.8212,2.89729,4.98596,3
1.15454,-0.97986,9.77587,-36.5686,-0.322701,2.41347,3
1.17607,-1.07916,9.84766,-58.111,-2.1252,1.22347,3
1.1988,-1.20359,9.88474,-77.7547,-3.75269,0.654721,3
1.18205,-0.758524,10.0857,-105.405,-6.92018,-0.806525,3
1.15454,-0.594616,10.0499,-138.453,-10.8314,-1.81277,3
1.11505,-0.679561,9.91346,-175.221,-14.3402,-1.72527,3
1.11984,-1.5003,9.60239,-204.236,-17.8051,-0.824025,3
1.17846,-3.14417,9.33081,-218.988,-19.6426,0.339722,3
1.2347,-4.64088,9.11784,-217.536,-20.2639,0.313472,3
1.29691,-5.84925,8.97906,-198.251,-19.5201,-0.0540272,3
1.40578,-6.90688,8.57467,-79.2597,-11.4527,-2.19777,3
1.42134,-6.69392,8.38923,-36.0785,-8.12768,-2.53902,3
1.37826,-6.04307,8.22293,1.83509,-4.86394,-2.29402,3
1.38425,-5.30369,8.10927,30.5612,-2.06395,-1.41902,3
1.40459,-5.25105,8.01117,54.4837,1.20854,-0.115277,3
1.41775,-5.38983,7.97767,76.6211,4.85728,1.29347,3
1.45125,-5.37906,7.96331,99.1698,8.75977,2.40472,3
1.47278,-5.22353,8.06859,122.331,12.1723,3.26221,3
1.44766,-4.92084,8.24925,145.553,15.821,3.76971,3
1.42134,-4.43629,8.48853,165.67,18.9622,4.06721,3
1.22752,-1.97527,9.50189,178.506,22.9697,3.09596,3
1.13539,-1.18564,9.87996,160.603,21.6485,2.28222,3
1.07198,-0.604187,10.1671,132.253,19.0497,1.31972,3
1.01216,-0.252443,10.3597,96.186,15.1823,0.260972,3
0.93679,-0.0478564,10.4794,55.2012,10.7898,-0.990275,3
0.89013,-0.11007,10.5727,14.61,5.94228,-2.13652,3
0.906879,-0.455832,10.5595,-21.0636,1.60229,-3.34402,3
0.92004,-0.684347,10.6122,-52.371,-2.5802,-4.57776,3
0.90329,-0.798006,10.5691,-80.6597,-7.12143,-6.09151,3
0.865005,-0.849451,10.4399,-107.715,-11.0852,-6.96651,3
0.94995,-1.85085,9.68614,-167.424,-19.8789,-5.64526,3
1.05284,-2.65125,9.42891,-177.111,-21.3926,-4.28027,3
1.14377,-3.43489,9.20518,-178.747,-22.0664,-2.95902,3
1.21436,-4.29272,8.97069,-170.294,-21.6289,-1.73402,3
1.267,-5.05244,8.74217,-152.103,-20.0889,-0.640275,3
1.34835,-5.74636,8.55075,-125.197,-17.4464,0.260972,3
1.42014,-6.3314,8.38325,-90.9409,-14.0689,0.750971,3
1.45962,-6.70588,8.21336,-53.1585,-10.6477,0.88222,3
1.54576,-7.334,8.12004,-10.6424,-6.46518,0.99597,3
1.55533,-7.41176,8.02552,35.6537,-1.60895,1.74847,3
1.59242,-5.4664,7.80299,159.921,11.8748,3.03471,3
1.55653,-4.4315,7.98365,184.605,15.8823,3.05221,3
1.49192,-3.25902,8.29352,194.466,18.3147,2.63222,3
1.42014,-1.82692,8.85224,184.097,18.9797,1.74847,3
1.267,0.223729,9.73519,142.841,16.9235,-0.465276,3
1.10429,1.08275,10.1216,82.1511,13.4323,-2.13652,3
1.03848,0.739382,10.0403,18.4425,10.1948,-1.99652,3
1.11984,-0.120837,9.73041,-39.2985,6.83478,-2.11902,3
1.1007,-1.32562,9.72921,-86.1196,2.38104,-2.67902,3
1.0983,-3.18484,9.79262,-109.36,-1.2852,-2.70527,3
1.20239,-5.24267,9.76391,-67.6484,-2.72894,-2.69652,3
1.15932,-5.2989,9.61316,-33.5148,-1.53895,-2.30277,3
1.13898,-4.99741,9.42173,1.86133,-0.121452,-1.58527,3
1.12821,-4.51047,9.29372,32.6962,1.12979,-0.701525,3
1.14616,-4.11087,9.22432,58.9812,2.78354,0.392222,3
1.15334,-3.56411,9.24586,78.1436,4.44604,1.51222,3
1.14855,-3.11426,9.21356,90.0786,5.88103,2.56221,3
1.12463,-2.7649,9.15254,95.556,7.15853,3.37596,3
1.1318,-2.48853,9.15374,95.6261,8.25227,3.82221,3
1.10788,-2.17148,9.22672,90.6123,8.90852,3.92721,3
1.10309,-1.58883,9.6323,54.6587,8.72477,4.29471,3
1.0983,-1.60199,9.75553,39.5125,8.02477,4.15471,3
1.09352,-1.7348,9.8656,24.9963,6.77353,3.75221,3
1.10189,-1.85324,9.93499,12.7376,5.46978,3.02596,3
1.08993,-1.97886,9.99003,3.41008,4.13979,2.40472,3
1.08754,-2.21097,10.0128,-2.1724,2.87104,1.68722,3
1.07557,-2.42153,10.0283,-4.3074,1.58479,0.90847,3
1.04327,-2.53639,10.0463,-3.82615,0.753546,0.243472,3
1.02891,-2.52323,10.0295,-1.67365,0.0360475,-0.404026,3
1.01336,-2.43589,9.98405,1.08259,-0.480201,-0.771525,3
0.954736,-2.14636,9.76391,3.41883,-1.5827,-1.18277,3
0.952343,-2.05424,9.70289,2.43008,-1.81895,-1.06027,3
0.94995,-2.04706,9.65982,1.68634,-1.67895,-0.850275,3
0.961914,-2.02672,9.64067,1.29259,-1.27645,-0.552776,3
0.977468,-2.04227,9.62871,1.30134,-0.73395,-0.281527,3
0.999003,-2.06022,9.61316,1.14384,-0.278951,-0.0540272,3
1.03609,-2.08295,9.62392,1.03884,-0.0164523,0.138472,3
1.05164,-2.08654,9.6658,1.16134,0.403547,0.488471,3
1.07438,-2.0662,9.71605,1.17009,0.666046,0.89972,3
1.066,-2.08774,9.70289,0.846337,0.779796,1.15347,3
1.06481,-2.18584,9.85005,1.00384,0.289797,1.39847,3
1.06959,-2.18824,9.84526,1.38009,-0.0427017,1.33722,3
1.04925,-2.21097,9.81655,1.47634,-0.287702,1.17097,3
1.03609,-2.20259,9.82851,1.44134,-0.47145,0.86472,3
1.03729,-2.17507,9.84287,1.07384,-0.66395,0.610971,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
1.03011,-1.80538,9.86919,22.3363,1.38354,0.199722,3
1.0325,-1.61755,9.83689,19.4488,1.06854,0.103472,3
1.03011,-1.46441,9.82253,14.4001,0.648546,-0.132777,3
1.02173,-1.40937,9.80578,7.80257,0.0710478,-0.351526,3
1.03131,-1.44287,9.77467,0.907588,-0.453951,-0.570276,3
1.03968,-1.42732,9.73639,-5.96114,-1.17145,-0.789025,3
1.04327,-1.00259,9.83928,-17.0649,-2.20395,-1.30527,3
0.995414,0.0646062,10.0941,-42.7985,-4.90769,-2.53027,3
0.888933,0.99661,10.1719,-85.7259,-9.35268,-3.77277,3
0.874576,1.07916,10.0965,-138.322,-15.0227,-3.57152,3
1.133,-2.31505,9.52582,-282.521,-30.5364,-2.97652,3
1.43689,-3.97807,9.12741,-288.165,-33.8964,-1.56777,3
1.56371,-5.28694,8.95513,-287.85,-34.8851,-0.229027,3
1.56012,-5.86121,8.79123,-278.829,-35.6988,0.330972,3
1.5661,-6.74536,8.51007,-252.772,-34.9988,0.400972,3
1.48594,-7.19043,8.19182,-219.504,-33.0301,0.392222,3
1.44526,-7.26101,7.91665,-184.627,-30.7201,-0.237777,3
1.46082,-7.31605,7.5661,-148.953,-28.0864,-0.657775,3
1.46919,-7.19761,7.2323,-115.73,-25.0939,-1.07777,3
1.50987,-7.20957,7.00857,-83.4684,-21.6201,-1.34902,3
1.81017,-8.34496,6.19621,29.8175,-2.87769,-0.299026,3
1.88315,-8.90967,5.98325,79.5174,3.53604,0.479721,3
1.89033,-8.93958,5.91745,133.793,9.72227,1.78347,3
1.90708,-8.13799,6.05384,183.45,14.001,2.34347,3
1.86401,-7.25623,6.25603,230.909,19.7672,3.06971,3
1.76829,-6.17946,6.51804,270.678,26.286,3.92721,3
1.68455,-4.96032,6.95115,284.949,31.396,4.45221,3
1.60678,-3.93619,7.56849,285.203,35.2722,4.53096,3
1.53978,-3.25663,8.09252,285.203,38.3959,4.60096,3
1.46201,-2.19302,8.74576,285.203,39.4459,4.36471,3
1.17727,1.84247,10.8407,194.116,28.771,2.99096,3
0.935593,2.85942,11.415,113.082,20.6335,2.08097,3
0.709471,3.27338,11.5944,20.9188,10.536,0.295972,3
0.798006,3.23031,11.3396,-71.1397,0.482297,-2.79277,3
0.848255,2.68475,11.0883,-159.576,-10.1839,-5.08526,3
1.00379,0.683151,10.8096,-231.133,-20.0539,-5.97776,3
1.08036,-1.45603,10.4148,-276.668,-27.1064,-6.18776,3
1.18205,-3.06042,9.87756,-288.095,-32.5664,-5.19026,3
1.24786,-4.55474,9.3332,-287.955,-35.2351,-4.01777,3
1.26939,-5.66979,8.91087,-276.327,-35.3838,-3.29152,3
1.31486,-5.98923,8.08414,-171.388,-29.4776,-4.01777,3
1.40459,-5.84447,7.8329,-145.094,-27.0451,-3.96526,3
1.45125,-4.79282,7.68096,-137.99,-26.1264,-3.70277,3
1.54696,-4.31545,7.41416,-142.032,-25.6364,-1.89152,3
1.55653,-4.31186,7.15932,-154.684,-25.1201,0.93472,3
1.72283,-4.94716,6.90449,-167.372,-24.5251,3.03471,3
1.83649,-6.3326,6.66999,-167.949,-21.9701,4.82846,3
1.91545,-7.7659,6.49053,-155.848,-18.6626,5.23096,3
1.94776,-8.86061,6.33499,-129.143,-14.2439,5.06471,3
2.03868,-9.81894,6.1986,-88.2896,-8.94143,4.11971,3
2.15115,-12.3685,5.06799,160.796,18.1485,1.31097,3
2.0985,-10.9352,5.17328,241.296,20.9922,-2.10152,3
1.95374,-9.32482,5.33121,283.418,25.9272,-3.93027,3
1.86879,-6.70469,5.58365,285.203,30.416,-4.12276,3
1.82931,-4.39083,6.02871,285.203,35.6397,-3.58027,3
1.71924,-2.85822,6.74177,285.203,40.8722,-2.36402,3
1.54815,-1.61874,7.62114,285.203,44.7484,-1.78652,3
1.38305,-0.141176,8.80678,285.203,45.0022,-2.19777,3
1.18564,1.85683,9.99362,284.652,41.0384,-4.67401,3
1.05164,3.96969,10.8957,243.816,34.9922,-7.474,3
0.830309,3.93858,10.2963,-102.823,7.41228,-6.37151,3
0.952343,1.67497,10.258,-187.584,-3.09644,-6.23151,3
1.03729,-0.608973,10.2664,-242.902,-11.1202,-6.43276,3
1.1342,-2.70987,10.197,-266.868,-17.1227,-5.99526,3
1.15214,-4.11804,10.142,-266.247,-20.9289,-5.14651,3
1.13061,-4.72702,9.91465,-251.109,-23.9739,-4.54276,3
1.15334,-4.89332,9.7005,-230.127,-25.5226,-3.44902,3
1.133,-4.55832,9.44686,-214.307,-27.3514,-2.99402,3
1.18325,-4.51047,9.21236,-202.932,-29.1014,-2.40777,3
1.26939,-4.5679,8.84745,-196.824,-30.5976,-1.25277,3
1.59003,-6.31226,7.64387,-179.832,-30.7376,2.07222,3
1.69412,-7.12223,7.2646,-159.759,-28.4451,2.41347,3
1.76351,-7.73599,6.99781,-131.523,-24.9364,2.27347,3
1.81017,-8.37607,6.7334,-94.9396,-20.4389,1.71347,3
1.8676,-8.98026,6.52762,-49.3523,-14.3314,1.13597,3
1.92263,-9.90389,6.15434,10.0776,-5.20519,0.540971,3
2.05065,-11.6985,5.42213,98.5048,7.04478,1.17097,3
2.02193,-11.5166,5.27617,191.902,14.7098,1.95847,3
1.94776,-9.69571,5.44845,266.189,20.1522,0.120972,3
1.87358,-7.4991,5.67936,285.185,25.6385,-1.87402,3
1.88435,-1.94776,7.25862,285.203,44.4859,-3.35277,3
1.68215,-0.0681954,8.45384,285.203,44.5122,-4.10526,3
1.41775,2.53041,10.0307,281.615,40.2947,-7.09776,3
1.16411,4.9663,11.275,208.457,32.9272,-10.4927,3
0.927218,5.09192,11.1314,79.4211,24.3697,-10.589,3
0.999003,3.71725,10.3478,-30.3298,16.5472,-7.7715,3
1.05404,1.76351,10.1109,-112.912,7.93728,-6.02151,3
1.01815,-0.294317,10.2341,-166.278,-0.138952,-6.23151,3
1.1007,-2.40718,10.3801,-186.639,-5.54644,-6.49401,3
1.15693,-4.04506,10.4136,-178.528,-7.74268,-6.59026,3
1.12104,-5.18644,9.91346,-50.9973,-5.07394,-3.02027,3
1.14736,-4.94118,9.54975,1.82634,-2.79019,-1.36652,3
1.11864,-4.02114,9.38584,45.3137,-0.6552,0.00722265,3
1.10788,-3.10468,9.27338,76.5161,1.74229,1.62597,3
1.10189,-2.28634,9.25902,92.1086,3.63229,3.25346,3
1.11147,-1.74078,9.28175,94.121,4.36728,4.43471,3
1.12104,-1.38544,9.29731,86.4736,4.90978,5.48471,3
1.13539,-1.04207,9.32004,70.6011,5.20728,6.27221,3
1.17009,-0.875773,9.37148,48.8049,5.26853,6.66595,3
1.19282,-0.971485,9.44806,23.5875,4.77853,6.8147,3
1.35314,-2.46939,9.5318,-28.1336,3.61479,5.98346,3
1.39023,-2.90728,9.58923,-30.2773,3.49229,5.36221,3
1.39382,-3.22433,9.65862,-25.4736,3.69354,4.73221,3
1.3998,-3.39182,9.72203,-16.2599,4.04354,3.94471,3
1.35434,-3.36909,9.77467,-5.26114,4.56853,3.10471,3
1.31605,-3.18006,9.8321,4.27633,4.70853,2.15097,3
1.24427,-2.97428,9.86799,10.8476,4.24479,1.07472,3
1.18684,-2.82233,9.85244,15.4238,4.06104,0.173472,3
1.133,-2.57348,9.85244,16.6575,3.49229,-0.771525,3
1.09232,-2.39162,9.84048,15.0038,2.48604,-1.58527,3
1.00498,-2.08654,9.75912,4.72258,0.438547,-3.09902,3
0.99661,-2.0674,9.74476,1.71259,0.141047,-3.09902,3
0.987039,-2.065,9.71844,-0.0199094,0.167298,-2.81902,3
0.994217,-2.09133,9.71127,-0.326159,0.342297,-2.44277,3
1.01575,-2.14636,9.70169,0.17259,0.316047,-1.94402,3
1.02532,-2.0985,9.72323,1.57259,0.508546,-1.41902,3
1.04327,-2.00997,9.73041,3.30508,0.692296,-0.666526,3
1.04566,-1.9669,9.73041,4.06633,0.613546,0.112222,3
1.06122,-1.96211,9.75792,3.97883,0.438547,0.698471,3
1.08873,-1.92861,9.80698,3.33133,0.228548,1.29347,3
1.11505,-2.11884,9.80937,-0.719907,-0.73395,2.48347,3
1.14257,-2.20259,9.84048,-1.44616,-1.04895,2.61472,3
1.15813,-2.22891,9.85962,-1.43741,-1.27645,2.62346,3
1.16411,-2.26361,9.82612,-1.17491,-1.46895,2.60596,3
1.15214,-2.32463,9.75434,-1.17491,-1.62645,2.39597,3
1.15214,-2.35573,9.72323,-1.06991,-1.83645,2.10722,3
1.15334,-2.35095,9.71725,-0.807407,-1.6177,1.73972,3
1.14855,-2.34138,9.67418,-0.667408,-1.5652,1.49472,3
1.16171,-2.41555,9.61675,-0.886157,-1.57395,1.19722,3
1.1665,-2.44666,9.61795,-0.877407,-1.3727,0.79472,3
1.16171,-2.34377,9.63708,1.25759,-0.0689521,0.129722,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0,0,0,0,0,0,3
0.932004,-0.181854,10.0056,-37.9073,-4.72394,-0.902775,1
0.912861,0.568295,10.1336,-78.1309,-9.42268,-1.53277,1
